object_id,fire_date,latitude,longitude,avg_temperature_2m_max,avg_temperature_2m_min,avg_temperature_2m_mean,avg_precipitation_sum,avg_snowfall_sum,avg_wind_speed_10m_max,avg_wind_gusts_10m_max,avg_relative_humidity_2m,avg_pressure_msl,avg_surface_pressure,avg_soil_temperature_0_to_7cm,avg_soil_moisture_0_to_7cm,Unnamed: 0
4621123,1999-03-16 23:00:00,37.2722206115723,-103.223052978516,21.25,3.85,11.05,0.0,0.0,19.9,35.1,36.22916666666666,1008.2145833333334,829.6645833333333,8.533333333333333,0.2713125,
4621124,1999-03-15 23:40:00,37.185001373291,-102.823890686035,13.55,-5.25,2.35,0.0,0.0,17.85,31.5,63.25,1016.0520833333334,851.7416666666667,4.502083333333333,0.2205625,
4621165,1999-08-17 22:55:00,37.1749992370605,-101.833335876465,34.75,20.25,27.7,0.0,0.0,21.0,39.05,44.083333333333336,1016.2520833333334,902.6083333333332,28.94583333333333,0.163625,
4621174,1999-10-01 21:30:00,37.2666664123535,-102.025001525879,24.45,7.5,15.0,0.0,0.0,18.95,34.95,51.145833333333336,1013.8583333333336,889.9083333333333,15.827083333333334,0.242375,
4621176,1999-10-06 21:45:00,37.0999984741211,-101.666664123535,27.8,11.85,18.4,0.0,0.0,29.65,51.3,57.833333333333336,1015.5437500000002,902.3958333333334,18.68958333333333,0.1874791666666666,
4621190,1999-03-02 03:00:00,33.5183334350586,-109.346664428711,17.0,-1.1,7.35,0.0,0.0,17.4,54.35,38.270833333333336,1016.7041666666668,790.61875,6.53125,0.2204791666666667,
4621194,1999-03-20 23:49:00,34.4838905334473,-110.818885803223,15.25,1.8,7.5,0.25,0.0,17.75,41.6,55.54166666666666,1018.3229166666666,789.7541666666666,7.216666666666666,0.2496041666666666,
4621197,1999-04-10 23:00:00,34.1186103820801,-109.200553894043,10.0,-4.1,1.3,0.0,0.0,27.6,74.0,46.5625,1015.1875,776.6437499999998,4.639583333333333,0.2848958333333333,
4621293,1999-06-19 20:00:00,34.5522232055664,-110.633888244629,27.3,13.35,19.55,4.6,0.0,10.9,28.05,52.47916666666666,1015.9,811.59375,23.529166666666665,0.1191041666666666,
4621326,1999-05-02 21:00:00,33.6188888549805,-107.418334960938,14.25,-2.0,4.9,1.35,0.0,22.0,56.15,36.4375,1009.50625,729.6458333333334,8.620833333333335,0.1031874999999999,
4621331,1999-05-22 23:30:00,34.3016662597656,-107.817497253418,23.7,6.550000000000001,15.85,0.55,0.0,27.0,56.35,16.166666666666668,1012.59375,753.0187499999998,21.097916666666663,0.0727083333333333,
4621406,1999-06-03 20:30:00,35.2838897705078,-107.667221069336,21.65,7.45,14.45,0.0,0.0,37.85,90.9,28.041666666666668,1010.5666666666666,752.50625,15.610416666666666,0.133375,
4621487,1999-10-31 21:50:00,33.8499984741211,-109.37833404541,14.85,-1.2,4.8,0.0,0.0,11.55,38.2,33.520833333333336,1025.0,738.1854166666667,4.702083333333333,0.2435833333333333,
4621492,1999-11-15 18:30:00,34.4247207641602,-110.672775268555,19.9,6.05,11.85,0.0,0.0,7.85,20.15,34.0625,1022.4666666666666,801.1854166666667,10.629166666666668,0.2168958333333333,
4621508,1999-11-13 21:00:00,36.5002784729004,-106.169166564941,17.35,-1.25,6.55,0.0,0.0,7.300000000000001,19.95,34.4375,1023.8375,759.8479166666667,5.314583333333332,0.18375,
4621613,1999-06-18 00:23:00,34.7169456481934,-111.116668701172,26.8,15.1,20.3,4.55,0.0,15.4,33.85,47.645833333333336,1015.7125,812.8291666666668,22.20208333333333,0.1552291666666666,
4621772,1999-08-12 16:45:00,34.6949996948242,-111.343330383301,24.25,12.5,17.95,0.0,0.0,21.95,49.3,41.583333333333336,1016.3729166666668,800.0687499999999,18.09583333333333,0.2734791666666666,
4621818,1999-09-02 00:20:00,34.5349998474121,-111.433891296387,21.75,13.55,17.200000000000003,0.75,0.0,19.8,51.3,69.83333333333333,1012.58125,805.6875,18.785416666666663,0.2944791666666666,
4621869,1999-10-28 18:00:00,34.8600006103516,-111.421669006348,17.049999999999997,5.45,11.25,0.0,0.0,16.75,39.6,33.854166666666664,1018.4145833333332,776.0291666666667,12.727083333333333,0.0863958333333333,
4621908,1999-12-13 18:45:00,34.8983345031738,-111.373336791992,5.949999999999999,-3.2,0.2,0.0,0.0,27.15,56.55,37.020833333333336,1021.4499999999998,780.7479166666667,0.1229166666666666,0.0914166666666666,
4621963,1999-03-21 01:00:00,33.5183334350586,-108.502220153809,14.95,-1.3,5.45,0.0,0.0,16.35,42.3,54.770833333333336,1019.675,759.86875,3.36875,0.298625,
4622023,1999-04-12 04:30:00,31.6333332061768,-110.62166595459,22.05,3.9,13.15,0.0,0.0,23.35,52.4,29.77083333333333,1013.5270833333332,846.3520833333333,16.102083333333336,0.1614583333333333,
4622047,1999-05-24 00:00:00,31.3549995422363,-111.12166595459,28.15,11.3,20.4,0.0,0.0,22.35,53.3,15.291666666666666,1013.7083333333334,864.1687500000002,25.556249999999995,0.0699375,
4622057,1999-06-12 20:15:00,31.7238883972168,-110.714996337891,29.15,14.05,22.1,0.0,0.0,17.8,41.25,15.8125,1011.9083333333334,850.7312499999999,28.820833333333336,0.1394166666666666,
4622064,1999-06-16 01:00:00,31.6333332061768,-110.315002441406,32.15,19.450000000000003,25.950000000000003,0.0,0.0,10.75,30.05,32.270833333333336,1013.5625,874.225,31.710416666666664,0.0874166666666666,
4622070,1999-06-18 00:00:00,31.531665802002,-111.184997558594,31.55,17.75,24.85,0.4,0.0,11.3,32.05,38.333333333333336,1012.2,875.9,30.791666666666668,0.0892708333333333,
4622076,1999-06-23 22:30:00,31.9366664886475,-109.279998779297,26.25,13.6,19.7,0.55,0.0,10.05,30.6,43.333333333333336,1009.8541666666666,795.5166666666668,20.204166666666666,0.3723958333333333,
4622077,1999-06-19 02:00:00,31.4283332824707,-111.324996948242,33.3,17.85,26.25,0.0,0.0,11.85,34.55,34.3125,1011.2270833333332,880.0104166666666,32.08958333333334,0.0835208333333333,
4622088,1999-05-23 23:00:00,31.6049995422363,-109.413330078125,28.8,15.0,22.25,0.0,0.0,30.15,62.45,17.958333333333332,1011.5708333333332,832.4854166666668,23.61458333333333,0.1045416666666666,
4622108,1999-10-06 22:35:00,31.4449996948242,-110.279998779297,28.75,15.0,22.4,0.0,0.0,19.65,43.55,30.9375,1011.725,840.3395833333334,22.25208333333333,0.1054583333333333,
4622122,1999-06-14 20:00:00,33.4833335876465,-108.334442138672,21.8,7.949999999999999,14.7,0.95,0.0,16.8,41.400000000000006,43.47916666666666,1020.0625,763.2645833333335,18.54375,0.0946458333333333,
4622280,1999-08-09 15:04:00,33.0666656494141,-108.285278320313,26.95,14.6,20.950000000000003,1.7999999999999998,0.0,10.45,31.65,64.6875,1017.2166666666666,835.9437499999999,21.67083333333333,0.3245,
4622283,1999-08-20 16:30:00,33.0011100769043,-108.285278320313,25.700000000000003,14.4,19.85,0.05,0.0,13.95,39.4,50.708333333333336,1017.49375,804.18125,20.4125,0.216875,
4622307,1999-11-23 00:20:00,35.3358345031738,-111.850280761719,4.4,-5.1,-1.45,0.0,0.0,10.3,37.05,38.5625,1019.5020833333334,767.1479166666667,0.8604166666666666,0.1341875,
4622416,1999-12-03 18:25:00,36.4847221374512,-112.251663208008,5.6,-5.75,-1.45,0.0,0.0,20.0,63.2,38.60416666666666,1016.3229166666666,744.2645833333332,0.6791666666666668,0.1964374999999999,
4622488,1999-06-18 01:33:00,34.6505546569824,-112.583335876465,27.6,14.2,21.55,0.0,0.0,11.75,31.0,27.83333333333333,1013.3729166666668,801.3916666666668,26.181249999999995,0.1437916666666666,
4622489,1999-06-21 03:20:00,34.3838882446289,-111.968612670898,33.65,20.8,27.6,0.0,0.0,14.55,35.1,23.916666666666668,1007.6791666666668,866.1812500000001,32.889583333333334,0.1618333333333333,
4622510,1999-02-28 01:00:00,34.0011100769043,-110.900276184082,18.9,0.15,8.65,0.0,0.0,11.35,33.65,44.270833333333336,1018.40625,842.8958333333334,8.168750000000001,0.2905416666666666,
4622612,1999-06-18 03:00:00,33.8250007629395,-111.041664123535,30.3,15.15,22.8,0.6,0.0,10.05,31.7,42.85416666666666,1013.7104166666668,852.3041666666668,24.8375,0.2325208333333333,
4622713,1999-10-13 20:00:00,35.833610534668,-106.766944885254,21.25,6.949999999999999,13.8,0.0,0.0,12.0,31.65,28.77083333333333,1019.85,763.86875,12.179166666666667,0.2009583333333333,
4622749,1999-06-21 21:45:00,33.5191650390625,-111.308334350586,36.85,22.45,30.1,0.95,0.0,14.4,36.15,29.4375,1006.8,907.7604166666666,35.39375,0.1697499999999999,
4622781,1999-07-06 00:01:00,33.9113883972168,-111.364440917969,35.5,22.950000000000003,29.200000000000003,2.7,0.0,8.5,35.1,41.85416666666666,1012.3125,894.4729166666666,34.68541666666667,0.0930624999999999,
4622788,1999-03-20 23:00:00,40.9866676330566,-109.648330688477,9.35,-4.0,2.95,0.0,0.0,12.3,28.1,60.833333333333336,1019.7104166666668,815.2708333333334,-1.2479166666666666,0.3905208333333332,
4622990,1999-09-18 22:00:00,33.8172225952148,-111.000831604004,21.7,9.1,15.35,0.5,0.0,8.0,28.6,59.3125,1013.1270833333334,794.19375,16.98125,0.3747499999999999,
4623003,1999-11-12 14:00:00,33.283332824707,-110.801109313965,21.450000000000003,5.55,13.05,0.0,0.0,13.35,36.35,34.916666666666664,1018.5333333333334,816.8020833333334,14.10625,0.205,
4623011,1999-12-05 02:00:00,34.352222442627,-111.151390075684,8.75,-1.9,1.75,0.0,0.0,13.7,35.1,36.10416666666666,1023.3708333333334,814.5041666666666,2.6916666666666664,0.1486666666666666,
4623038,1999-05-25 20:15:00,44.5058326721191,-115.874725341797,17.549999999999997,-2.45,7.0,0.2,0.0,10.8,26.8,66.25,1014.7541666666668,796.6916666666666,-0.5,0.417375,
4623066,1999-10-18 22:14:00,43.4172210693359,-115.201110839844,13.15,-1.15,4.7,0.0,0.0,11.15,34.75,37.79166666666666,1027.7229166666666,851.3937499999998,5.55,0.1413958333333333,
4623161,1999-11-20 01:30:00,37.8291664123535,-111.983329772949,8.85,-0.75,3.3,0.0,0.0,15.35,39.6,40.958333333333336,1019.9416666666666,768.7645833333332,2.8083333333333336,0.0613749999999999,
4623210,1999-07-10 00:00:00,44.6500015258789,-117.089996337891,33.0,13.1,23.8,0.0,0.0,9.9,23.2,37.083333333333336,1018.9666666666666,942.1625,28.4375,0.1009583333333333,
4623279,1999-10-12 20:00:00,43.2316665649414,-110.883613586426,15.4,2.25,8.9,0.0,0.0,17.549999999999997,56.7,38.5,1017.11875,758.8937500000001,6.108333333333333,0.222125,
4623288,1999-10-24 23:29:00,43.7344436645508,-110.590553283691,14.8,-1.35,5.8,0.0,0.0,9.95,31.85,46.625,1021.5125000000002,788.225,2.4187500000000006,0.1833541666666667,
4623305,1999-06-23 22:29:00,39.3508338928223,-112.284164428711,28.450000000000003,14.85,22.4,0.0,0.0,14.9,46.3,27.125,1007.7166666666666,824.2270833333332,26.225,0.0822708333333333,
4623394,1999-07-06 21:30:00,44.4997215270996,-115.22777557373,23.9,1.8,12.55,0.05,0.0,17.05,51.8,46.020833333333336,1020.2104166666668,812.1520833333333,8.7625,0.3760625,
4623398,1999-07-20 23:39:00,44.6011123657227,-115.201110839844,24.55,9.85,17.65,0.35,0.0,16.700000000000003,51.8,36.145833333333336,1014.4583333333334,812.0854166666668,15.633333333333336,0.1854375,
4623400,1999-07-21 02:30:00,44.4513893127441,-114.633331298828,22.1,7.75,15.05,1.55,0.0,20.3,59.4,46.645833333333336,1013.5208333333334,773.65,13.91875,0.2023749999999999,
4623410,1999-08-02 14:30:00,44.5222206115723,-115.211112976074,22.4,4.6,13.6,1.9,0.0,12.75,43.6,42.645833333333336,1015.7666666666668,747.1062499999999,12.447916666666666,0.2259375,
4623445,1999-08-19 21:30:00,44.6122207641602,-115.305557250977,26.75,8.2,18.35,1.05,0.0,14.25,46.45,46.9375,1016.6375,815.4479166666666,16.72083333333333,0.2813541666666666,
4623451,1999-08-24 23:10:00,44.5472221374512,-114.058334350586,24.15,11.55,18.35,0.25,0.0,11.2,34.55,36.4375,1015.2916666666666,790.3708333333334,20.925,0.0452708333333333,
4623454,1999-08-25 22:50:00,44.8638877868652,-114.849723815918,24.5,10.55,17.4,0.0,0.0,14.35,51.65,47.0625,1015.3041666666668,805.2479166666666,17.447916666666668,0.1482708333333333,
4623472,1999-08-29 01:15:00,45.3516654968262,-114.749725341797,22.4,8.6,14.15,0.65,0.0,8.6,36.7,58.333333333333336,1014.1395833333332,766.0625,13.972916666666668,0.2199375,
4623475,1999-09-19 23:50:00,45.4461097717285,-114.616386413574,18.9,4.85,12.1,0.0,0.0,11.7,42.1,51.29166666666666,1014.5,802.1458333333334,11.795833333333334,0.1805416666666666,
4623484,1999-07-20 23:39:00,44.6011123657227,-115.201110839844,24.55,9.85,17.65,0.35,0.0,16.700000000000003,51.8,36.145833333333336,1014.4583333333334,812.0854166666668,15.633333333333336,0.1854375,
4623488,1999-10-25 22:15:00,44.469165802002,-114.333053588867,14.4,1.2,7.199999999999999,0.0,0.0,13.2,40.900000000000006,31.5625,1019.0729166666666,787.38125,4.822916666666667,0.0769375,
4623492,1999-10-04 01:01:00,43.6472206115723,-113.783058166504,14.45,-0.3,6.25,0.0,0.0,12.9,36.75,32.791666666666664,1018.7000000000002,752.8645833333334,5.954166666666666,0.1140625,
4623496,1999-11-06 20:15:00,41.9769439697266,-114.063613891602,18.25,6.35,11.9,0.0,0.0,18.1,43.0,34.041666666666664,1018.1854166666666,844.9270833333334,9.25625,0.0356041666666666,
4623552,1999-09-16 19:00:00,45.2466659545898,-116.423332214355,24.65,6.15,16.5,0.0,0.0,10.0,37.65,37.020833333333336,1012.1458333333334,840.4250000000001,14.44375,0.1588125,
4623553,1999-11-07 09:00:00,45.3050003051758,-116.341667175293,18.1,3.25,8.7,1.05,0.0,11.85,49.9,69.875,1016.2416666666668,886.6291666666666,6.8500000000000005,0.3103958333333333,
4623554,1999-07-21 00:15:00,45.1866683959961,-115.23999786377,22.3,7.7,15.05,1.2999999999999998,0.0,10.45,39.05,45.66666666666666,1013.2604166666666,792.03125,13.84375,0.2295,
4623556,1999-08-02 20:00:00,45.352222442627,-115.133331298828,28.4,9.55,18.85,0.6,0.0,8.45,34.95,45.875,1015.225,827.9041666666667,17.6875,0.1830416666666666,
4623559,1999-08-03 02:00:00,45.1866683959961,-115.178337097168,26.55,11.3,18.65,0.7,0.0,7.65,34.95,50.625,1018.3395833333334,818.84375,17.443749999999998,0.1770833333333333,
4623568,1999-08-09 16:00:00,45.276668548584,-115.214996337891,22.5,6.699999999999999,14.15,0.0,0.0,12.9,45.0,45.333333333333336,1015.7354166666664,782.6333333333333,13.772916666666667,0.2218541666666666,
4623570,1999-08-12 16:00:00,45.2466659545898,-115.133331298828,18.8,6.35,11.65,1.6,0.0,12.15,47.15,61.770833333333336,1013.525,774.5333333333333,12.627083333333331,0.2292083333333333,
4623604,1999-08-20 20:00:00,42.1113891601563,-113.999725341797,30.8,16.5,24.5,0.0,0.0,17.25,40.9,30.45833333333333,1013.5229166666668,834.74375,28.75625,0.0277083333333333,
4623617,1999-10-15 23:30:00,42.1930541992188,-113.189163208008,18.5,5.55,11.1,0.0,0.0,20.15,46.45,33.270833333333336,1014.5895833333334,822.5395833333333,13.377083333333331,0.0703125,
4623618,1999-10-26 21:00:00,44.1094436645508,-115.146110534668,17.299999999999997,5.15,10.0,0.0,0.0,15.05,47.35,42.208333333333336,1018.9791666666666,843.7562499999999,7.0625,0.2016666666666667,
4623623,1999-11-09 00:00:00,42.2722206115723,-112.935279846191,11.85,2.7,7.050000000000001,0.25,0.0,18.65,45.9,48.79166666666666,1014.9041666666668,817.0979166666666,6.654166666666666,0.1411666666666667,
4623624,1999-08-06 22:00:00,43.8863906860352,-115.158058166504,20.4,6.15,13.75,2.25,0.0,11.9,37.8,61.0625,1011.9895833333334,759.375,15.0875,0.2195208333333333,
4623626,1999-08-18 20:00:00,44.0369453430176,-115.105834960938,26.15,6.6,16.85,0.0,0.0,13.1,43.05,43.5625,1020.2416666666668,807.9499999999999,15.029166666666669,0.2514375,
4623766,1999-08-05 22:00:00,40.6180572509766,-115.318054199219,24.9,11.9,19.0,0.4,0.0,12.65,34.2,37.75,1014.0020833333332,786.7312500000002,22.79791666666667,0.1848958333333333,
4623768,1999-08-14 03:00:00,41.400276184082,-117.785278320313,25.85,13.95,20.5,0.0,0.0,19.45,54.0,25.58333333333333,1011.475,860.875,24.527083333333337,0.0270208333333333,
4623769,1999-08-17 23:00:00,41.8680572509766,-117.423614501953,27.8,11.6,19.65,0.0,0.0,12.35,32.05,24.0625,1018.0520833333334,818.9041666666667,25.120833333333334,0.0254166666666666,
4623770,1999-08-19 02:00:00,40.1522216796875,-115.65055847168,28.85,18.3,23.45,0.0,0.0,18.5,51.1,20.20833333333333,1013.7291666666666,804.8187499999999,24.81458333333333,0.1781249999999999,
4623775,1999-08-28 18:31:00,38.2666664123535,-115.433334350586,29.75,17.3,24.1,0.1,0.0,19.6,44.1,25.1875,1011.8520833333332,818.7145833333334,29.131250000000005,0.0513958333333333,
4623776,1999-09-07 02:00:00,41.900276184082,-115.983612060547,22.4,7.35,14.75,0.0,0.0,20.1,44.65,27.3125,1014.1437499999998,799.6437500000001,16.545833333333334,0.1303958333333333,
4623777,1999-09-10 01:30:00,41.9319458007813,-115.29972076416,24.35,8.1,16.049999999999997,0.1,0.0,15.75,32.8,25.875,1011.9895833333334,787.0833333333334,16.452083333333334,0.1472708333333333,
4623778,1999-09-10 01:00:00,41.8847236633301,-115.618057250977,27.35,12.2,19.25,0.0,0.0,14.3,29.700000000000003,23.8125,1011.9270833333334,826.1750000000001,22.55,0.0271666666666666,
4623798,1999-06-25 22:47:00,40.025276184082,-111.829444885254,33.6,18.7,25.9,0.0,0.0,16.950000000000003,48.95,23.854166666666668,1006.31875,856.4791666666666,27.714583333333334,0.0662083333333333,
4623803,1999-07-03 05:00:00,40.0833320617676,-111.816665649414,32.6,18.85,26.4,0.0,0.0,21.3,65.55000000000001,19.375,999.6270833333334,822.94375,25.766666666666666,0.118,
4623837,1999-06-07 01:39:00,39.4416656494141,-119.826942443848,17.799999999999997,6.3,12.6,0.0,0.0,19.95,56.9,53.47916666666666,1013.8520833333332,844.2312500000002,14.85,0.1806041666666666,
4623838,1999-06-15 04:13:00,39.6083335876465,-119.941665649414,24.65,5.75,15.65,0.0,0.0,16.200000000000003,49.7,43.583333333333336,1013.8958333333334,791.7062500000001,16.410416666666666,0.2485416666666667,
4623851,1999-07-18 00:30:00,38.3958320617676,-119.550003051758,15.0,0.6499999999999999,8.3,0.2,0.0,15.05,49.650000000000006,51.270833333333336,1016.28125,710.1125000000001,10.177083333333334,0.284875,
4623854,1999-07-28 19:00:00,38.8680572509766,-119.685836791992,30.85,13.35,22.5,0.15,0.0,11.35,40.85,35.3125,1014.4041666666668,847.2291666666666,26.504166666666663,0.1138541666666666,
4623877,1999-08-21 00:00:00,38.3847236633301,-119.601387023926,19.0,2.9,11.5,0.0,0.0,16.25,47.0,49.625,1017.04375,721.8020833333334,12.572916666666666,0.2644166666666667,
4623898,1999-09-12 06:19:00,39.6069450378418,-119.920829772949,25.05,13.85,18.5,1.7,0.0,12.35,38.55,32.625,1014.30625,827.4604166666667,19.87708333333333,0.0998541666666666,
4623899,1999-09-12 11:49:00,39.5583343505859,-119.854164123535,25.95,14.7,19.5,1.05,0.0,12.15,35.45,31.604166666666668,1014.0020833333334,841.0833333333334,21.589583333333337,0.0692499999999999,
4623914,1999-07-12 00:10:00,39.3852767944336,-120.034164428711,31.0,15.85,23.4,0.1,0.0,12.55,39.400000000000006,27.4375,1016.4020833333334,810.25625,22.054166666666664,0.2523333333333333,
4623977,1999-08-08 22:00:00,41.1016654968262,-111.903335571289,29.4,13.75,22.8,0.0,0.0,13.8,41.95,33.8125,1011.41875,840.65625,22.897916666666664,0.1362083333333333,
4623992,1999-09-12 21:00:00,41.7622222900391,-111.656387329102,22.700000000000003,8.2,16.55,0.0,0.0,12.15,40.5,32.75,1016.1124999999998,835.0708333333332,15.404166666666669,0.1719583333333333,
4623993,1999-09-17 22:15:00,41.6091651916504,-112.04638671875,25.25,9.65,18.2,0.0,0.0,8.5,28.45,41.10416666666666,1013.2083333333334,858.3250000000002,18.468750000000004,0.1465833333333333,
4624004,1999-10-13 21:00:00,41.0277786254883,-110.491668701172,16.4,4.65,9.85,0.0,0.0,19.0,54.35,30.27083333333333,1021.3645833333334,743.8250000000002,10.033333333333331,0.2726041666666667,
4624005,1999-10-13 23:30:00,41.6788902282715,-111.394721984863,17.3,3.9,10.25,0.0,0.0,15.4,49.15,34.0625,1019.3791666666666,765.9104166666666,8.666666666666666,0.1677083333333333,
4624008,1999-10-20 03:00:00,41.4497222900391,-111.451385498047,10.7,-2.05,3.1,0.0,0.0,11.25,34.75,45.395833333333336,1027.2,771.0854166666668,1.125,0.1859583333333333,
4624120,1999-07-12 03:35:00,34.3169441223145,-117.886108398438,27.7,18.9,22.7,9.15,0.0,7.35,27.7,65.625,1013.7875,850.6333333333333,25.954166666666666,0.2539166666666666,
4624131,1999-10-23 01:12:00,34.1577758789063,-117.668609619141,29.2,14.45,21.7,0.0,0.0,8.45,27.700000000000003,24.20833333333333,1016.7104166666668,939.3416666666668,22.041666666666668,0.1231041666666666,
4624165,1999-07-03 21:38:00,34.4508323669434,-118.633888244629,24.950000000000003,14.95,19.5,0.0,0.0,12.8,39.45,76.875,1008.2916666666666,968.0708333333332,27.443750000000005,0.081625,
4624197,1999-07-28 23:44:00,34.5844459533691,-118.702224731445,30.15,14.5,22.55,0.0,0.0,10.4,31.35,42.1875,1014.0520833333334,916.1666666666666,26.95625,0.0889999999999999,
4624211,1999-08-05 21:05:00,34.2336120605469,-118.284164428711,30.1,16.6,23.05,0.0,0.0,13.1,37.05,54.85416666666666,1013.0,952.7083333333334,25.883333333333336,0.115,
4624244,1999-08-25 20:47:00,34.1674995422363,-117.667503356934,34.55,19.9,27.1,0.5,0.0,10.3,33.5,40.10416666666666,1010.3229166666666,908.6895833333334,27.46666666666667,0.1260208333333333,
4624250,1999-08-29 23:22:00,34.2336120605469,-117.849998474121,35.7,19.950000000000003,28.1,0.2,0.0,11.15,35.3,38.35416666666666,1011.3979166666668,951.1083333333332,28.45833333333333,0.1270833333333333,
4624267,1999-09-23 23:40:00,34.5502777099609,-118.418609619141,26.700000000000003,17.65,21.8,0.4499999999999999,0.0,7.899999999999999,27.9,62.72916666666666,1012.43125,921.4625,27.11666666666667,0.0900624999999999,
4624332,1999-12-28 00:40:00,34.1833343505859,-118.017219543457,21.75,6.800000000000001,13.3,0.0,0.0,11.55,32.55,32.145833333333336,1025.4895833333333,979.4166666666666,13.339583333333332,0.0875624999999999,
4624433,1999-02-25 20:00:00,32.8919448852539,-116.430000305176,15.2,2.25,7.699999999999999,0.0,0.0,11.0,36.4,46.958333333333336,1017.60625,824.1750000000001,7.612500000000001,0.1769375,
4624469,1999-07-12 22:49:00,32.912223815918,-116.730278015137,32.5,20.5,25.9,0.65,0.0,8.25,25.950000000000003,66.75,1012.9416666666666,941.1375,30.15625,0.109,
4624473,1999-07-21 00:45:00,32.9933319091797,-116.693336486816,29.15,15.6,21.95,0.0,0.0,12.9,34.2,56.770833333333336,1014.9041666666666,927.74375,28.13958333333333,0.0927499999999999,
4624493,1999-08-14 09:29:00,32.8800010681152,-116.416664123535,26.2,12.9,18.85,0.0,0.0,11.9,35.65,42.75,1012.3958333333334,820.71875,19.416666666666668,0.1234374999999999,
4624497,1999-08-21 23:15:00,33.1199989318848,-116.870002746582,30.9,18.35,23.85,0.0,0.0,11.75,31.85,59.708333333333336,1012.6083333333332,958.6958333333332,28.20416666666667,0.0868333333333333,
4624506,1999-09-30 23:00:00,33.2738876342773,-116.856941223145,33.9,14.65,23.55,0.0,0.0,11.6,36.900000000000006,27.83333333333333,1013.7791666666668,935.0729166666666,24.32708333333333,0.1184791666666666,
4624507,1999-09-30 23:35:00,33.8277778625488,-117.638336181641,33.1,13.65,23.4,0.0,0.0,11.35,23.950000000000003,31.0,1011.8666666666668,920.8520833333332,24.125,0.1234791666666666,
4624514,1999-10-26 23:15:00,33.3083343505859,-116.622497558594,26.35,13.9,19.8,0.0,0.0,10.4,31.7,43.60416666666666,1018.1520833333334,901.4500000000002,20.416666666666668,0.0996875,
4624624,1999-07-25 02:00:00,41.7355537414551,-123.350830078125,27.95,11.55,18.75,0.0,0.0,9.2,40.15,57.020833333333336,1017.475,938.1041666666666,19.745833333333334,0.2585625,
4624625,1999-07-24 20:00:00,41.7519454956055,-123.58472442627,21.5,9.85,15.35,0.05,0.0,9.95,39.2,62.5,1018.2479166666668,878.3958333333334,16.858333333333334,0.137625,
4624657,1999-07-25 00:00:00,41.4069442749023,-123.268333435059,23.05,7.1,14.1,0.1,0.0,10.15,43.2,51.29166666666666,1017.4229166666668,834.9458333333333,15.335416666666664,0.2601458333333333,
4624664,1999-03-30 10:01:00,36.9347229003906,-118.316390991211,14.95,1.95,7.9,0.0,0.0,10.35,42.7,37.125,1013.6020833333332,826.6083333333332,6.71875,0.2028124999999999,
4624866,1999-05-28 23:50:00,40.7008323669434,-120.800834655762,25.25,9.55,17.6,0.75,0.0,15.35,37.95,48.91666666666666,1014.4395833333334,843.4791666666666,16.89791666666667,0.2725416666666667,
4624911,1999-08-17 23:35:00,40.7916679382324,-121.007774353027,27.1,9.6,18.2,0.1,0.0,11.95,35.3,41.083333333333336,1018.2854166666666,832.7583333333333,17.545833333333334,0.2916874999999999,
4624931,1999-08-23 20:35:00,40.1797218322754,-121.701110839844,33.8,18.4,25.950000000000003,1.4500000000000002,0.0,12.6,38.55,31.8125,1010.5708333333332,916.5145833333332,25.80208333333333,0.1378958333333333,
4624970,1999-08-23 19:52:00,40.3005561828613,-121.831665039063,33.5,18.65,25.950000000000003,1.4500000000000002,0.0,12.6,38.55,34.666666666666664,1010.5708333333332,915.2770833333334,25.23333333333333,0.157375,
4624986,1999-09-28 14:30:00,40.2200012207031,-121.662223815918,25.55,11.05,17.55,0.0,0.0,16.05,43.7,17.5625,1014.2583333333332,859.4958333333333,18.666666666666668,0.1904999999999999,
4624998,1999-05-22 17:43:00,39.8338890075684,-122.834167480469,24.6,8.149999999999999,15.5,0.0,0.0,15.2,55.1,36.54166666666666,1012.94375,844.9895833333334,14.44375,0.311625,
4625051,1999-06-22 21:00:00,34.7024993896484,-118.933609008789,30.1,16.15,22.45,0.0,0.0,5.95,27.9,41.4375,1008.0416666666666,875.2041666666668,27.475,0.0869999999999999,
4625053,1999-06-29 21:05:00,34.8824996948242,-118.917778015137,32.8,16.95,24.6,0.0,0.0,11.05,30.6,29.104166666666668,1011.9625,884.0124999999999,28.870833333333337,0.0867916666666666,
4625080,1999-07-17 23:10:00,34.8816680908203,-118.926666259766,27.65,17.45,22.45,0.0,0.0,12.05,31.15,52.10416666666666,1012.7229166666666,888.6416666666665,26.008333333333336,0.1085833333333333,
4625083,1999-07-18 23:30:00,35.0455551147461,-119.97721862793,27.25,17.299999999999997,21.6,0.0,0.0,13.2,40.5,53.5,1014.58125,955.0083333333332,24.402083333333326,0.1414166666666666,
4625085,1999-08-02 20:35:00,34.518611907959,-119.383056640625,28.5,15.65,22.200000000000003,0.0,0.0,7.5,33.7,50.958333333333336,1013.4333333333332,934.8604166666668,23.214583333333334,0.137,
4625096,1999-08-26 23:28:00,34.5191650390625,-119.717498779297,33.0,21.55,27.0,0.1,0.0,14.3,34.4,44.22916666666666,1008.7770833333334,949.9291666666668,27.12708333333333,0.1371666666666667,
