OBJECTID,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m
4423301,27.6,1.55,45.375
4423302,25.15,0.85,44.520833333333336
4423303,35.05,0.0,29.64583333333333
4423304,34.5,0.0,29.666666666666668
4423305,27.8,0.2,40.9375
4423306,28.7,0.7,37.145833333333336
4423307,27.75,1.65,50.708333333333336
4423308,31.950000000000003,0.4,41.91666666666666
4423309,26.4,0.35,49.270833333333336
4423311,28.65,2.95,53.5625
4423312,28.1,0.95,48.708333333333336
4423315,26.55,0.3,54.208333333333336
4423316,25.55,4.25,56.97916666666666
4423317,25.9,4.25,57.520833333333336
4423318,27.2,2.95,55.208333333333336
4423319,24.65,1.25,62.708333333333336
4423320,24.6,0.1,53.66666666666666
4423322,23.3,8.15,66.47916666666667
4423323,27.3,0.0,32.5625
4423324,23.9,0.0,38.583333333333336
4423326,30.9,0.05,26.27083333333333
4423328,28.2,0.25,37.0
4423329,26.75,0.55,40.708333333333336
4423330,30.2,0.55,39.0
4423331,25.1,0.25,41.8125
4423332,25.7,0.25,41.958333333333336
4423336,20.05,4.95,67.35416666666667
4423340,9.65,0.75,67.33333333333333
4423341,10.4,0.6,68.375
4423344,27.15,2.6,55.583333333333336
4423345,27.25,3.65,42.625
4423348,30.1,0.15,36.875
4423349,29.25,0.15,37.10416666666666
4423352,27.25,0.45,39.35416666666666
4423353,30.4,0.15,37.0
4423354,29.6,0.15,37.16666666666666
4423355,25.9,0.4,37.625
4423356,25.7,0.4,37.583333333333336
4423357,29.1,0.0,43.895833333333336
4423363,21.65,0.0,50.5625
4423364,21.2,0.05,47.645833333333336
4423366,18.6,0.0,57.708333333333336
4423371,25.65,0.05,70.64583333333333
4423375,17.450000000000003,0.0,65.54166666666667
4423376,15.0,0.0,66.75
4423377,16.65,0.0,65.02083333333333
4423378,17.75,0.0,66.125
4423379,24.25,1.1,48.4375
4423380,21.0,0.0,74.75
4423381,30.95,0.0,62.60416666666666
4423384,24.8,0.0,67.1875
4423386,26.65,1.45,43.875
4423388,23.35,1.75,70.41666666666667
4423391,25.1,2.65,69.02083333333333
4423400,22.35,0.05,60.125
4423402,26.2,6.25,68.29166666666667
4423403,26.2,6.25,68.29166666666667
4423404,26.2,6.25,68.29166666666667
4423405,26.2,6.25,68.29166666666667
4423408,17.65,2.2,80.91666666666667
4423409,26.700000000000003,0.0,58.16666666666666
4423411,17.2,2.4,81.39583333333333
4423413,23.15,0.0,65.33333333333333
4423414,23.15,0.0,65.35416666666667
4423416,26.45,0.0,68.22916666666667
4423417,19.2,5.25,72.3125
4423418,22.85,1.25,68.39583333333333
4423428,21.200000000000003,0.05,59.35416666666666
4423436,11.5,2.05,85.39583333333333
4423438,19.95,0.15,56.85416666666666
4423439,20.2,0.0,68.20833333333333
4423446,14.95,1.4,76.9375
4423459,24.55,0.0,63.770833333333336
4423460,32.55,0.0,61.60416666666666
4423464,26.4,0.0,67.9375
4423466,27.45,0.0,67.25
4423473,14.95,0.0,63.3125
4423474,34.7,0.0,31.625
4423476,24.55,0.5,47.66666666666666
4423479,23.6,0.0,51.10416666666666
4423480,23.45,0.0,52.125
4423481,28.9,0.0,39.708333333333336
4423482,25.6,0.0,38.708333333333336
4423483,26.6,0.0,44.708333333333336
4423484,24.6,0.0,46.0
4423485,24.8,0.0,50.4375
4423487,26.15,0.0,53.645833333333336
4423489,31.6,0.45,41.208333333333336
4423490,28.9,0.9,42.083333333333336
4423492,28.05,0.4,40.958333333333336
4423495,21.6,16.4,89.35416666666667
4423496,22.200000000000003,5.5,76.45833333333333
4423497,18.6,5.3,79.02083333333333
4423498,20.1,4.45,75.29166666666667
4423499,18.95,4.1,75.14583333333333
4423500,20.6,4.45,75.35416666666667
4423501,20.25,7.9,79.91666666666667
4423502,15.95,7.9,76.64583333333333
4423504,19.95,3.3,72.79166666666667
4423505,18.85,3.3,71.64583333333333
4423506,20.4,0.1,64.04166666666667
4423507,23.950000000000003,6.75,74.0
4423508,25.45,6.3,72.58333333333333
4423509,20.65,6.75,73.5625
4423516,26.6,0.0,66.91666666666667
4423518,18.55,0.0,80.1875
4423519,19.35,1.7,78.95833333333333
4423520,20.1,1.7,79.25
4423521,25.1,2.65,68.5625
4423522,24.15,2.65,68.58333333333333
4423523,17.85,2.35,81.85416666666667
4423524,18.9,0.0,80.70833333333333
4423530,17.9,0.0,77.66666666666667
4423534,23.85,0.0,38.333333333333336
4423537,27.55,0.5,38.0625
4423539,22.05,0.05,36.5
4423541,25.8,0.1,44.91666666666666
4423542,25.35,0.9,42.85416666666666
4423543,25.6,0.15,45.97916666666666
4423544,26.950000000000003,0.0,44.375
4423545,26.65,0.0,37.270833333333336
4423547,29.450000000000003,0.1,46.3125
4423548,23.950000000000003,0.9,49.020833333333336
4423549,28.75,0.0,45.083333333333336
4423550,27.5,0.0,46.41666666666666
4423551,27.85,0.0,43.333333333333336
4423552,28.35,0.0,45.020833333333336
4423553,26.35,1.3,50.10416666666666
4423554,26.55,0.2,34.083333333333336
4423555,26.1,1.5,57.4375
4423556,25.9,2.25,60.8125
4423557,26.05,0.2,51.270833333333336
4423558,25.85,0.2,51.208333333333336
4423560,25.8,0.2,51.208333333333336
4423562,24.200000000000003,0.9,50.10416666666666
4423564,24.9,0.3,51.22916666666666
4423567,25.2,1.0,54.958333333333336
4423568,24.1,1.5,57.35416666666666
4423569,24.2,0.3,51.04166666666666
4423570,28.4,0.95,46.60416666666666
4423571,26.65,1.5,56.10416666666666
4423572,24.5,0.3,51.083333333333336
4423573,25.950000000000003,0.2,54.66666666666666
4423574,28.45,0.3,50.5
4423575,23.65,1.35,52.66666666666666
4423576,24.15,1.5,57.35416666666666
4423578,24.65,1.35,56.22916666666666
4423579,26.700000000000003,0.9,56.10416666666666
4423580,24.2,2.35,62.458333333333336
4423581,24.85,2.75,58.25
4423583,23.95,1.35,54.708333333333336
4423584,22.6,0.25,59.4375
4423585,23.75,1.85,60.41666666666666
4423587,21.450000000000003,0.55,56.3125
4423588,25.1,0.05,55.16666666666666
4423589,23.25,0.0,52.79166666666666
4423590,26.5,0.0,50.145833333333336
4423592,28.25,0.0,45.6875
4423594,25.65,0.0,47.47916666666666
4423596,24.55,0.0,44.833333333333336
4423597,27.05,0.35,36.47916666666666
4423599,30.9,0.8,36.5625
4423600,25.25,0.8,37.0625
4423601,25.4,0.8,37.1875
4423602,28.15,0.5,35.0625
4423603,26.65,0.5,36.29166666666666
4423605,25.25,0.8,37.0625
4423606,27.5,0.35,36.60416666666666
4423607,24.5,3.0500000000000003,59.833333333333336
4423614,16.2,1.8,60.9375
4423618,26.4,0.1,41.9375
4423621,20.1,1.35,45.645833333333336
4423622,14.15,0.3,52.04166666666666
4423623,9.85,1.75,67.0
4423625,24.9,0.45,44.29166666666666
4423626,25.25,0.45,44.29166666666666
4423628,25.5,0.5,46.3125
4423631,27.05,0.1,47.0625
4423632,26.950000000000003,0.55,46.79166666666666
4423634,20.85,0.85,56.770833333333336
4423636,27.25,3.05,52.520833333333336
4423638,29.85,0.15,44.10416666666666
4423640,29.3,0.45,41.47916666666666
4423641,28.95,0.2,36.375
4423644,24.05,2.5,62.270833333333336
4423645,27.05,1.6,58.41666666666666
4423646,25.75,1.9,60.35416666666666
4423647,28.75,0.2,35.333333333333336
4423648,29.35,2.7,59.66666666666666
4423649,29.75,2.7,59.72916666666666
4423652,23.950000000000003,0.0,51.5
4423654,29.35,1.15,44.72916666666666
4423656,26.0,1.95,57.583333333333336
4423659,25.05,1.25,57.458333333333336
4423660,26.75,0.8,53.145833333333336
4423661,24.85,0.95,62.395833333333336
4423665,23.05,0.0,49.208333333333336
4423671,34.650000000000006,0.0,48.770833333333336
4423672,18.5,2.3,81.54166666666667
4423673,31.1,1.05,53.72916666666666
4423674,30.9,1.8,53.833333333333336
4423675,31.5,1.05,50.97916666666666
4423677,32.2,1.05,51.375
4423678,26.25,1.05,60.10416666666666
4423680,26.700000000000003,0.2,66.25
4423681,31.8,1.05,51.208333333333336
4423683,29.05,0.25,58.083333333333336
4423684,26.95,1.05,57.9375
4423685,26.15,1.05,57.8125
4423686,26.45,1.05,57.85416666666666
4423688,25.75,1.05,57.66666666666666
4423689,32.0,1.05,49.333333333333336
4423690,29.5,1.05,55.75
4423691,29.4,0.25,55.75
4423692,29.950000000000003,1.05,58.3125
4423693,29.35,0.8,62.125
4423714,31.1,0.25,39.333333333333336
4423716,29.3,0.0,44.10416666666666
4423723,17.4,1.9,76.52083333333333
4423724,18.4,4.5,72.72916666666667
4423726,18.05,3.5,73.10416666666667
4423729,17.25,3.5,75.95833333333333
4423731,21.35,3.95,75.91666666666667
4423732,21.9,0.0,70.5625
4423733,19.3,0.35,68.375
4423734,21.1,4.1,73.29166666666667
4423736,26.45,0.0,52.91666666666666
4423737,25.25,3.65,54.54166666666666
4423739,26.2,0.4,53.208333333333336
4423741,25.65,0.4,50.8125
4423748,29.950000000000003,0.0,56.0
4423752,23.4,1.8,58.875
4423755,27.3,1.0,37.270833333333336
4423757,25.25,5.05,57.54166666666666
4423758,31.2,2.7,58.6875
4423759,29.15,3.5,57.79166666666666
4423760,24.35,2.05,63.375
4423761,30.5,0.45,39.16666666666666
4423762,27.450000000000003,0.05,48.958333333333336
4423763,24.85,4.75,65.77083333333333
4423766,24.05,4.75,67.58333333333333
4423767,22.6,1.7,36.25
4423768,23.05,0.25,44.375
4423770,31.0,0.0,40.895833333333336
4423776,25.05,0.0,39.458333333333336
4423777,27.65,0.2,39.145833333333336
4423779,23.95,0.0,41.6875
4423780,20.3,0.0,54.60416666666666
4423781,31.65,0.95,29.875
4423782,21.9,0.0,40.875
4423783,25.8,0.0,48.75
4423784,15.15,0.7,54.8125
4423785,24.55,4.85,44.85416666666666
4423787,22.75,0.3999999999999999,55.125
4423798,21.950000000000003,14.75,68.52083333333333
4423801,21.3,0.0,53.1875
4423802,26.25,0.5,39.708333333333336
4423803,15.65,1.2,79.52083333333333
4423804,23.15,0.0,49.875
4423807,28.9,0.2,40.458333333333336
4423808,29.4,0.2,38.54166666666666
4423813,24.8,0.5,40.79166666666666
4423827,13.35,0.75,63.6875
4423831,20.85,1.85,60.395833333333336
4423837,19.3,3.25,76.85416666666667
4423838,23.25,0.25,68.54166666666667
4423839,24.5,0.45,61.333333333333336
4423841,22.05,0.0,54.35416666666666
4423842,22.75,0.0,58.708333333333336
4423843,13.7,0.0,73.6875
4423844,24.05,0.0,54.770833333333336
4423848,20.3,0.0,59.9375
4423849,21.6,0.0,42.125
4423851,28.3,0.0,48.60416666666666
4423852,30.7,0.0,34.625
4423858,27.6,0.15,45.083333333333336
4423860,28.8,0.1,48.10416666666666
4423863,24.5,0.3,51.083333333333336
4423864,21.3,1.95,63.4375
4423865,19.55,1.0,60.958333333333336
4423866,19.9,1.0,61.958333333333336
4423869,19.200000000000003,0.65,65.29166666666667
4423870,21.4,1.15,61.0
4423874,20.65,1.2000000000000002,64.1875
4423876,21.0,1.75,64.16666666666667
4423880,26.5,0.0,52.270833333333336
4423883,24.35,0.1,46.66666666666666
4423885,19.75,1.15,67.20833333333333
4423889,21.3,2.5,57.9375
4423890,19.5,1.75,78.4375
4423891,15.05,1.15,72.0625
4423892,16.5,0.25,66.875
4423894,22.1,0.0,58.1875
4423895,21.95,0.0,46.91666666666666
4423897,29.95,0.0,48.0
4423899,17.549999999999997,0.7,60.625
4423901,25.75,0.0,42.583333333333336
4423904,23.35,0.0,53.25
4423907,26.75,0.0,59.625
4423909,27.1,0.0,52.583333333333336
4423916,27.05,0.15,54.770833333333336
4423919,23.25,0.0,52.270833333333336
4423927,21.55,0.0,62.0625
4423930,26.35,0.15,43.22916666666666
4423931,22.65,1.0,63.72916666666666
4423932,19.0,2.15,58.75
4423934,18.85,0.7,67.35416666666667
4423940,26.700000000000003,0.0,44.520833333333336
4423948,26.9,0.0,58.16666666666666
4423954,23.95,0.0,59.85416666666666
4423955,26.65,0.0,51.0625
4423958,24.75,0.0,56.5625
4423959,26.75,0.05,60.35416666666666
4423963,32.6,0.0,44.10416666666666
4423964,31.45,0.0,49.5
4423965,29.7,0.0,44.54166666666666
4423966,23.5,1.8,61.0625
4423967,37.15,0.0,36.125
4423968,35.75,0.0,30.875
4423970,26.45,2.0,60.770833333333336
4423971,21.4,4.85,73.70833333333333
4423973,21.65,2.4,68.60416666666667
4423974,22.200000000000003,2.4,68.6875
4423975,22.65,2.4,68.10416666666667
4423976,22.450000000000003,2.4,68.10416666666667
4423980,19.85,5.199999999999999,72.72916666666667
4423981,21.35,2.4,64.14583333333333
4423984,21.25,4.35,70.91666666666667
4423985,21.8,3.3,68.625
4423987,22.35,2.4,68.6875
4423988,21.950000000000003,3.55,71.0625
4423991,24.8,5.2,67.41666666666667
4423993,19.0,3.0,70.375
4424000,20.0,4.2,72.66666666666667
4424001,19.95,4.5,73.125
4424003,22.05,0.0,46.770833333333336
4424016,21.4,1.05,71.66666666666667
4424017,18.4,4.2,71.52083333333333
4424018,21.0,4.2,72.02083333333333
4424020,21.8,5.199999999999999,72.83333333333333
4424022,20.0,4.2,71.66666666666667
4424023,20.25,1.55,70.5
4424024,19.700000000000003,1.85,69.6875
4424026,22.35,1.05,72.83333333333333
4424027,20.15,1.05,72.91666666666667
4424028,22.15,2.45,73.52083333333333
4424029,21.35,0.0,69.0
4424030,19.5,0.55,70.47916666666667
4424032,22.9,0.0,69.5625
4424033,18.15,0.55,68.375
4424034,18.05,0.8500000000000001,68.77083333333333
4424037,24.25,0.05,66.14583333333333
4424039,20.05,0.0,59.66666666666666
4424041,26.55,0.0,55.8125
4424042,20.4,0.0,59.625
4424043,28.05,0.15,52.625
4424045,28.45,0.05,53.458333333333336
4424046,24.85,0.15,56.625
4424049,27.65,0.0,52.395833333333336
4424050,28.2,0.0,53.583333333333336
4424052,28.7,0.0,45.333333333333336
4424055,24.2,0.0,59.10416666666666
4424057,31.5,0.0,42.41666666666666
4424059,25.25,1.2,54.0
4424060,24.95,1.2,53.85416666666666
4424061,25.5,1.2,46.958333333333336
4424062,25.200000000000003,1.2,46.9375
4424064,27.3,1.2,53.41666666666666
4424065,30.200000000000003,0.4,54.6875
4424067,22.0,1.55,69.5
4424069,22.1,0.0,66.08333333333333
4424071,22.1,0.0,62.16666666666666
4424074,23.4,1.5,59.520833333333336
4424075,25.700000000000003,1.1,65.04166666666667
4424076,29.950000000000003,0.0,36.375
4424078,24.1,0.2,48.458333333333336
4424079,26.45,0.2,42.3125
4424080,25.9,0.6000000000000001,51.16666666666666
4424081,24.3,0.4,49.645833333333336
4424082,24.9,0.35,47.5625
4424083,26.5,0.2,43.10416666666666
4424084,27.450000000000003,0.15,51.0625
4424085,27.7,0.1,46.645833333333336
4424086,23.8,0.2,49.5
4424087,25.85,0.15,50.29166666666666
4424088,21.7,0.0,55.1875
4424090,34.650000000000006,2.15,49.1875
4424091,34.3,0.25,42.395833333333336
4424092,34.85,2.15,47.60416666666666
4424094,32.25,0.25,39.0
4424095,31.15,0.25,39.875
4424096,26.8,0.0,38.375
4424097,35.8,0.0,39.35416666666666
4424099,21.25,3.15,71.72916666666667
4424100,24.65,0.0,52.208333333333336
4424103,23.65,5.449999999999999,71.72916666666667
4424104,24.6,0.45,66.97916666666667
4424106,27.9,0.0,51.0625
4424107,27.55,0.0,48.270833333333336
4424108,27.5,0.0,47.770833333333336
4424109,26.8,0.0,46.5625
4424110,25.8,0.0,48.97916666666666
4424111,22.65,0.0,50.66666666666666
4424112,26.45,0.0,45.270833333333336
4424114,27.75,0.0,39.875
4424115,28.05,0.0,42.0
4424116,28.5,0.0,38.833333333333336
4424117,28.05,0.0,41.10416666666666
4424118,29.0,0.0,34.916666666666664
4424119,27.9,0.45,48.145833333333336
4424120,27.3,0.7,47.4375
4424121,25.55,0.7000000000000001,51.375
4424122,24.85,0.05,52.04166666666666
4424124,25.75,0.6,51.625
4424125,21.05,0.55,54.895833333333336
4424126,10.2,9.4,79.14583333333333
4424129,26.6,0.0,36.0625
4424130,27.05,0.0,34.979166666666664
4424131,26.95,0.0,34.958333333333336
4424132,29.75,0.0,55.5
4424133,25.8,0.0,61.458333333333336
4424134,22.6,0.0,55.145833333333336
4424135,20.65,0.4,55.875
4424137,14.05,2.3,80.0
4424138,19.85,0.0,60.10416666666666
4424139,19.1,0.0,49.1875
4424145,19.2,7.0,72.4375
4424147,25.6,0.0,37.708333333333336
4424148,26.450000000000003,0.0,33.666666666666664
4424150,30.25,0.0,37.75
4424152,31.700000000000003,0.0,25.979166666666668
4424153,32.7,0.0,24.604166666666668
4424154,33.7,0.0,24.875
4424156,26.0,1.35,47.583333333333336
4424159,28.6,0.0,32.5
4424161,28.5,1.05,48.5
4424162,22.45,0.8,51.91666666666666
4424163,24.35,1.05,53.3125
4424165,25.85,0.35,52.3125
4424167,23.4,0.15,50.0
4424169,26.5,2.1,57.270833333333336
4424171,24.3,0.65,52.520833333333336
4424173,25.9,0.0,45.1875
4424174,25.950000000000003,0.65,52.75
4424177,25.6,0.1,39.625
4424180,23.700000000000003,0.0,49.4375
4424182,23.3,2.45,48.9375
4424183,23.55,0.95,50.958333333333336
4424186,21.15,0.0,56.3125
4424189,10.15,0.0,71.35416666666667
4424190,8.55,0.15,70.91666666666667
4424193,29.8,0.0,51.97916666666666
4424195,17.8,5.8,85.625
4424199,13.1,1.95,85.35416666666667
4424203,14.65,1.45,72.02083333333333
4424204,14.75,1.45,72.02083333333333
4424207,21.3,0.0,66.29166666666667
4424213,30.35,0.4,77.6875
4424217,20.450000000000003,0.0,69.64583333333333
4424218,22.9,2.6,86.1875
4424221,7.1000000000000005,0.0,62.375
4424222,7.0,0.0,62.375
4424223,7.7,0.0,62.5625
4424227,8.95,0.0,57.708333333333336
4424231,19.1,0.0,74.45833333333333
4424233,17.1,0.0,75.14583333333333
4424235,28.65,0.05,76.95833333333333
4424242,22.35,0.0,75.91666666666667
4424249,20.45,0.0,60.8125
4424254,10.65,0.25,51.9375
4424256,20.6,0.6,81.52083333333333
4424260,21.4,0.0,59.47916666666666
4424261,21.0,0.0,67.375
4424271,20.6,0.0,62.0625
4424272,19.25,1.7,67.3125
4424276,17.15,0.0,62.72916666666666
4424281,5.9,5.1,70.91666666666667
4424283,9.95,6.7,66.64583333333333
4424287,20.45,0.0,58.0625
4424289,17.45,0.95,76.79166666666667
4424291,19.75,0.0,57.145833333333336
4424292,21.15,0.0,57.208333333333336
4424296,22.3,2.0,70.375
4424297,19.3,0.0,57.833333333333336
4424298,23.05,0.0,68.95833333333333
4424300,25.15,0.0,72.89583333333333
4424305,24.75,0.35,74.70833333333333
4424307,19.45,0.35,66.85416666666667
4424308,20.25,0.35,66.70833333333333
4424309,20.200000000000003,0.35,66.70833333333333
4424311,14.5,0.0,49.4375
4424320,24.1,0.0,67.41666666666667
4424327,28.5,0.0,68.3125
4424328,24.8,0.0,68.79166666666667
4424333,28.85,1.05,78.625
4424334,28.950000000000003,1.05,78.625
4424337,27.3,0.25,76.45833333333333
4424338,28.9,0.65,64.5
4424341,31.8,0.0,65.20833333333333
4424342,32.0,0.05,58.9375
4424344,29.65,9.2,85.22916666666667
4424345,26.6,2.4,82.16666666666667
4424346,33.65,0.0,61.41666666666666
4424347,33.7,0.0,62.10416666666666
4424349,33.3,3.7,70.20833333333333
4424350,33.05,0.0,63.6875
4424351,28.0,0.75,77.33333333333333
4424352,25.9,3.85,78.08333333333333
4424353,28.85,1.6,69.52083333333333
4424354,30.15,0.0,59.60416666666666
4424356,28.65,0.05,76.95833333333333
4424359,30.8,0.95,66.33333333333333
4424360,30.55,0.95,66.10416666666667
4424364,28.65,0.05,76.95833333333333
4424366,28.65,0.05,76.95833333333333
4424368,24.200000000000003,0.0,75.6875
4424370,26.15,0.0,71.16666666666667
4424372,22.85,0.0,69.77083333333333
4424373,14.8,0.0,56.25
4424374,19.3,0.0,79.27083333333333
4424375,19.15,0.0,76.14583333333333
4424376,12.2,0.0,80.04166666666667
4424377,12.2,0.0,80.02083333333333
4424379,8.85,0.1,63.708333333333336
4424380,12.1,0.0,62.770833333333336
4424390,32.5,0.0,56.91666666666666
4424391,32.5,0.0,56.91666666666666
4424392,32.6,0.0,56.91666666666666
4424398,30.0,0.0,52.083333333333336
4424399,30.0,0.0,52.083333333333336
4424400,30.0,0.0,52.083333333333336
4424401,30.0,0.0,52.083333333333336
4424403,29.9,0.0,52.083333333333336
4424405,28.15,0.0,76.08333333333333
4424406,28.5,0.0,73.60416666666667
4424407,27.950000000000003,0.0,71.875
4424408,22.85,0.0,55.8125
4424409,18.450000000000003,0.0,55.04166666666666
4424410,26.6,0.05,59.125
4424414,14.5,0.0,74.0625
4424418,2.0,0.0,39.72916666666666
4424420,26.8,3.15,63.54166666666666
4424423,18.85,0.0,75.33333333333333
4424424,18.700000000000003,0.0,75.52083333333333
4424428,21.05,1.65,84.83333333333333
4424440,16.3,0.0,54.29166666666666
4424445,22.05,0.0,55.91666666666666
4424454,21.35,1.55,71.83333333333333
4424455,19.95,0.15,72.47916666666667
4424458,20.65,0.0,57.25
4424459,24.65,0.0,58.520833333333336
4424460,24.75,0.0,58.520833333333336
4424462,23.5,0.55,57.9375
4424463,23.950000000000003,0.25,51.145833333333336
4424470,32.650000000000006,0.05,62.4375
4424472,30.35,3.8,82.89583333333333
4424475,30.65,6.7,79.35416666666667
4424476,33.3,0.4499999999999999,72.20833333333333
4424479,37.15,0.4,59.35416666666666
4424482,35.2,0.0,57.3125
4424483,31.8,2.35,73.33333333333333
4424484,28.9,1.4,68.5
4424485,36.85,0.0,57.85416666666666
4424489,24.55,0.0,68.6875
4424491,28.6,0.0,73.0625
4424497,26.8,3.15,63.54166666666666
4424499,23.75,0.0,58.91666666666666
4424509,4.9,0.0,70.33333333333333
4424510,15.35,1.1,84.375
4424512,14.6,4.55,73.58333333333333
4424516,21.1,0.0,77.22916666666667
4424517,19.3,2.3,75.54166666666667
4424518,19.15,0.0,61.645833333333336
4424524,20.4,0.05,73.70833333333333
4424526,21.85,2.05,77.3125
4424529,19.8,0.0,61.60416666666666
4424536,24.4,0.35,52.208333333333336
4424541,33.6,2.3,74.08333333333333
4424543,33.55,0.85,68.66666666666667
4424545,22.6,0.0,57.66666666666666
4424548,21.55,2.7,67.47916666666667
4424549,22.5,0.05,69.8125
4424550,11.65,0.0,57.54166666666666
4424555,28.25,0.0,69.125
4424566,7.35,0.0,35.895833333333336
4424569,18.6,0.0,79.58333333333333
4424572,16.2,0.0,79.10416666666667
4424573,16.25,0.0,79.125
4424574,16.25,0.0,79.125
4424577,15.8,0.2,61.145833333333336
4424580,23.05,0.45,82.16666666666667
4424582,24.3,4.05,60.708333333333336
4424587,19.3,0.0,71.66666666666667
4424594,19.2,0.0,52.75
4424595,22.7,0.0,66.6875
4424597,27.05,0.0,65.0
4424598,26.3,0.2,72.6875
4424599,27.700000000000003,0.15,69.79166666666667
4424610,28.6,0.05,66.5
4424612,27.9,0.0,55.25
4424615,29.85,0.0,52.895833333333336
4424617,12.8,0.0,54.75
4424625,0.75,0.0,45.3125
4424632,22.55,2.7,79.5
4424635,23.55,0.0,79.5
4424637,21.15,0.0,79.27083333333333
4424639,8.0,0.0,51.3125
4424640,14.7,7.9,86.58333333333333
4424642,8.2,0.1,62.520833333333336
4424643,2.6,2.05,47.8125
4424644,11.4,0.0,56.10416666666666
4424645,4.6,0.0,65.125
4424651,14.3,0.0,56.5
4424655,19.45,0.3999999999999999,73.8125
4424657,18.15,0.1,60.708333333333336
4424658,18.25,0.8,78.4375
4424659,19.9,0.0,66.1875
4424660,7.3,1.3,78.02083333333333
4424665,15.15,0.65,63.47916666666666
4424666,8.05,0.45,70.04166666666667
4424667,7.7,0.35,70.66666666666667
4424669,10.05,0.95,64.75
4424673,11.6,0.0,61.60416666666666
4424674,4.050000000000001,0.0,62.770833333333336
4424675,15.0,0.0,54.91666666666666
4424676,14.85,0.0,55.97916666666666
4424678,15.35,0.0,56.270833333333336
4424679,13.4,0.0,56.3125
4424680,13.6,0.0,55.395833333333336
4424681,16.7,0.0,59.333333333333336
4424682,19.85,1.5,61.125
4424683,20.450000000000003,0.0,61.16666666666666
4424685,21.85,1.9,61.708333333333336
4424687,11.95,3.0,66.95833333333333
4424688,13.55,0.0,65.02083333333333
4424694,18.3,0.0,54.270833333333336
4424695,17.65,0.1,59.97916666666666
4424696,17.65,0.1,61.083333333333336
4424697,17.9,0.1,61.208333333333336
4424699,17.4,0.9,62.72916666666666
4424700,24.0,4.9,75.8125
4424702,14.1,0.9,71.39583333333333
4424704,11.2,0.0,58.5
4424705,11.2,0.0,58.5
4424709,17.15,0.4,47.35416666666666
4424710,17.049999999999997,0.4,48.270833333333336
4424711,15.4,0.0,55.333333333333336
4424712,17.0,0.4,48.833333333333336
4424713,15.7,1.4,54.29166666666666
4424714,15.65,1.15,52.10416666666666
4424716,15.2,1.0,67.39583333333333
4424717,16.4,0.0,76.6875
4424718,14.2,1.05,66.3125
4424719,16.75,0.05,58.75
4424720,14.5,1.0,64.0625
4424724,20.700000000000003,0.0,62.0625
4424725,19.75,0.7,65.54166666666667
4424726,20.1,0.75,64.5
4424728,17.85,0.7,62.458333333333336
4424729,20.05,0.0,51.0
4424731,22.05,4.45,62.54166666666666
4424732,20.450000000000003,0.05,65.39583333333333
4424733,19.8,0.55,69.85416666666667
4424734,19.950000000000003,7.2,80.5
4424735,24.55,0.0,66.77083333333333
4424736,23.95,8.600000000000001,74.3125
4424737,23.95,8.600000000000001,74.3125
4424738,23.05,0.0,62.29166666666666
4424739,15.25,0.0,56.41666666666666
4424740,26.0,0.0,67.4375
4424741,24.0,4.9,75.8125
4424743,26.5,0.0,74.83333333333333
4424746,28.9,0.0,66.875
4424747,23.5,0.05,58.145833333333336
4424748,26.6,0.0,56.72916666666666
4424750,11.2,0.0,58.47916666666666
4424751,17.35,0.0,60.75
4424754,15.95,0.0,76.20833333333333
4424755,17.75,0.0,69.39583333333333
4424756,18.25,0.0,68.6875
4424758,14.5,0.75,76.10416666666667
4424759,21.35,0.05,76.02083333333333
4424762,9.85,0.1,65.1875
4424763,15.35,0.0,53.16666666666666
4424773,18.55,0.0,56.1875
4424778,17.55,0.0,53.125
4424779,15.6,0.0,55.145833333333336
4424781,17.55,0.0,57.083333333333336
4424785,14.1,0.0,55.833333333333336
4424795,19.9,0.0,52.8125
4424803,15.7,3.9,70.0
4424804,12.7,0.0,55.583333333333336
4424805,15.2,0.0,51.583333333333336
4424806,17.1,0.0,52.35416666666666
4424807,11.75,0.0,57.020833333333336
4424810,19.3,2.1500000000000004,70.29166666666667
4424813,18.65,0.0,57.458333333333336
4424815,14.35,0.7,76.0625
4424817,16.7,2.7,70.64583333333333
4424818,13.1,0.05,64.125
4424820,18.1,0.5,75.1875
4424821,18.1,0.5,75.1875
4424826,16.45,1.05,68.6875
4424830,20.9,0.0,68.1875
4424831,23.95,0.0,60.75
4424832,23.85,0.0,51.60416666666666
4424843,26.65,0.45,67.64583333333333
4424846,28.25,0.0,78.0
4424848,29.1,0.0,76.0625
4424849,24.35,0.0,61.5625
4424856,23.1,0.0,68.875
4424860,20.7,7.1,71.83333333333333
4424861,17.65,3.4,84.375
4424862,19.65,0.7,64.83333333333333
4424863,22.1,0.15,73.22916666666667
4424865,19.3,0.0,61.020833333333336
4424867,29.05,4.35,85.08333333333333
4424868,26.85,14.95,85.83333333333333
4424869,29.1,7.2,82.58333333333333
4424873,18.3,0.0,62.66666666666666
4424874,24.8,0.0,72.45833333333333
4424875,23.9,0.0,70.95833333333333
4424876,21.6,0.0,63.5625
4424877,21.7,0.0,70.54166666666667
4424879,12.65,0.0,50.875
4424880,12.45,0.0,49.895833333333336
4424882,14.95,1.1,79.60416666666667
4424884,7.85,0.0,56.41666666666666
